GITTER_ID_100m;x_mp_100m;y_mp_100m;durchschnFlaechejeBew;werterlaeuternde_Zeichen
CRS3035RES100mN3275200E4562500;4562550;3275250;6921;NA
CRS3035RES100mN3275200E4562600;4562650;3275250;6090;NA
CRS3035RES100mN3275200E4562700;4562750;3275250;5197;NA
CRS3035RES100mN3275200E4562900;4562950;3275250;5890;NA
CRS3035RES100mN3275200E4563000;4563050;3275250;6197;NA
CRS3035RES100mN3275200E4563200;4563250;3275250;4900;NA
CRS3035RES100mN3275200E4563300;4563350;3275250;4944;NA
CRS3035RES100mN3275200E4563400;4563450;3275250;7119;NA
CRS3035RES100mN3275200E4564700;4564750;3275250;3645;NA
CRS3035RES100mN3275200E4564800;4564850;3275250;3884;NA
CRS3035RES100mN3275200E4564900;4564950;3275250;3662;NA
CRS3035RES100mN3275200E4565000;4565050;3275250;3162;NA
CRS3035RES100mN3275200E4565200;4565250;3275250;3770;NA
CRS3035RES100mN3275200E4565300;4565350;3275250;4479;NA
CRS3035RES100mN3275200E4565400;4565450;3275250;4018;NA
CRS3035RES100mN3275200E4565500;4565550;3275250;4009;NA
CRS3035RES100mN3275200E4565600;4565650;3275250;4203;NA
CRS3035RES100mN3275200E4565700;4565750;3275250;3918;NA
CRS3035RES100mN3275200E4565800;4565850;3275250;4375;NA
CRS3035RES100mN3275200E4565900;4565950;3275250;4728;NA
CRS3035RES100mN3275200E4566000;4566050;3275250;4129;NA
CRS3035RES100mN3275200E4566100;4566150;3275250;4240;NA
CRS3035RES100mN3275200E4566400;4566450;3275250;5430;NA
CRS3035RES100mN3275200E4566500;4566550;3275250;4852;NA
CRS3035RES100mN3275200E4566600;4566650;3275250;4307;NA
CRS3035RES100mN3275200E4566700;4566750;3275250;3785;NA
CRS3035RES100mN3275300E4533100;4533150;3275350;6497;NA
CRS3035RES100mN3275300E4533200;4533250;3275350;5705;NA
CRS3035RES100mN3275300E4533300;4533350;3275350;6217;NA
CRS3035RES100mN3275300E4533400;4533450;3275350;4130;NA
CRS3035RES100mN3275300E4533500;4533550;3275350;4415;NA
CRS3035RES100mN3275300E4533600;4533650;3275350;5983;NA
CRS3035RES100mN3275300E4533700;4533750;3275350;6495;NA
CRS3035RES100mN3275300E4533800;4533850;3275350;5414;NA
CRS3035RES100mN3275300E4533900;4533950;3275350;8860;NA
CRS3035RES100mN3275300E4534200;4534250;3275350;4624;NA
CRS3035RES100mN3275300E4534300;4534350;3275350;5421;NA
CRS3035RES100mN3275300E4534400;4534450;3275350;4975;NA
CRS3035RES100mN3275300E4534500;4534550;3275350;7178;NA
CRS3035RES100mN3275300E4534600;4534650;3275350;5926;NA
CRS3035RES100mN3275300E4534700;4534750;3275350;5804;NA
CRS3035RES100mN3275300E4534800;4534850;3275350;6451;NA
CRS3035RES100mN3275300E4534900;4534950;3275350;4532;NA
CRS3035RES100mN3275300E4535100;4535150;3275350;5631;NA
CRS3035RES100mN3275300E4535900;4535950;3275350;5895;NA
CRS3035RES100mN3275300E4536000;4536050;3275350;5792;NA
CRS3035RES100mN3275300E4536100;4536150;3275350;6501;NA
CRS3035RES100mN3275300E4536200;4536250;3275350;5824;NA
CRS3035RES100mN3275300E4536300;4536350;3275350;6383;NA
CRS3035RES100mN3275300E4536400;4536450;3275350;4091;NA
CRS3035RES100mN3275300E4536500;4536550;3275350;4005;NA
CRS3035RES100mN3275300E4536600;4536650;3275350;3315;NA
CRS3035RES100mN3275300E4536700;4536750;3275350;4814;NA
CRS3035RES100mN3275300E4536800;4536850;3275350;5414;NA
CRS3035RES100mN3275300E4536900;4536950;3275350;4410;NA
CRS3035RES100mN3275300E4537000;4537050;3275350;4041;NA
CRS3035RES100mN3275300E4537100;4537150;3275350;4106;NA
CRS3035RES100mN3275300E4537200;4537250;3275350;4738;NA
CRS3035RES100mN3275300E4537300;4537350;3275350;5352;NA
CRS3035RES100mN3275300E4537400;4537450;3275350;4854;NA
CRS3035RES100mN3275300E4537900;4537950;3275350;3957;NA
CRS3035RES100mN3275300E4538000;4538050;3275350;4501;NA
CRS3035RES100mN3275300E4538100;4538150;3275350;4719;NA
CRS3035RES100mN3275300E4538200;4538250;3275350;5474;NA
CRS3035RES100mN3275300E4538300;4538350;3275350;4739;NA
CRS3035RES100mN3275300E4538400;4538450;3275350;4857;NA
CRS3035RES100mN3275300E4538500;4538550;3275350;4534;NA
CRS3035RES100mN3275300E4538600;4538650;3275350;5278;NA
CRS3035RES100mN3275300E4538700;4538750;3275350;4012;NA
CRS3035RES100mN3275300E4540200;4540250;3275350;3434;NA
CRS3035RES100mN3275300E4540300;4540350;3275350;3732;NA
CRS3035RES100mN3275300E4540400;4540450;3275350;4057;NA
CRS3035RES100mN3275300E4540500;4540550;3275350;3652;NA
CRS3035RES100mN3275300E4540600;4540650;3275350;3683;NA
CRS3035RES100mN3275300E4540700;4540750;3275350;4291;NA
CRS3035RES100mN3275300E4540800;4540850;3275350;5292;NA
CRS3035RES100mN3275300E4540900;4540950;3275350;4964;NA
CRS3035RES100mN3275300E4541000;4541050;3275350;4679;NA
CRS3035RES100mN3275300E4541100;4541150;3275350;3773;NA
CRS3035RES100mN3275300E4541900;4541950;3275350;3756;NA
CRS3035RES100mN3275300E4542000;4542050;3275350;4306;NA
CRS3035RES100mN3275300E4542100;4542150;3275350;4075;NA
CRS3035RES100mN3275300E4542700;4542750;3275350;4745;NA
CRS3035RES100mN3275300E4542800;4542850;3275350;4799;NA
CRS3035RES100mN3275300E4542900;4542950;3275350;3416;NA
CRS3035RES100mN3275300E4544600;4544650;3275350;2985;NA
CRS3035RES100mN3275300E4546700;4546750;3275350;6598;NA
CRS3035RES100mN3275300E4548000;4548050;3275350;3536;NA
CRS3035RES100mN3275300E4548100;4548150;3275350;4942;NA
CRS3035RES100mN3275300E4548200;4548250;3275350;4712;NA
CRS3035RES100mN3275300E4548300;4548350;3275350;5023;NA
CRS3035RES100mN3275300E4548500;4548550;3275350;4873;NA
CRS3035RES100mN3275300E4548600;4548650;3275350;3948;NA
CRS3035RES100mN3275300E4548700;4548750;3275350;4836;NA
CRS3035RES100mN3275300E4548800;4548850;3275350;4908;NA
CRS3035RES100mN3275300E4549600;4549650;3275350;2936;NA
CRS3035RES100mN3275300E4549700;4549750;3275350;3139;NA
CRS3035RES100mN3275300E4549900;4549950;3275350;3886;NA
CRS3035RES100mN3275300E4550000;4550050;3275350;5085;NA
CRS3035RES100mN3275300E4550300;4550350;3275350;3618;NA
CRS3035RES100mN3275300E4550400;4550450;3275350;4470;NA
CRS3035RES100mN3275300E4550600;4550650;3275350;4416;NA
CRS3035RES100mN3275300E4550700;4550750;3275350;3825;NA
CRS3035RES100mN3275300E4550800;4550850;3275350;4523;NA
CRS3035RES100mN3275300E4550900;4550950;3275350;4927;NA
CRS3035RES100mN3275300E4551000;4551050;3275350;3979;NA
CRS3035RES100mN3275300E4551200;4551250;3275350;2699;NA
CRS3035RES100mN3275300E4551300;4551350;3275350;3577;NA
CRS3035RES100mN3275300E4551400;4551450;3275350;5422;NA
CRS3035RES100mN3275300E4551500;4551550;3275350;4736;NA
CRS3035RES100mN3275300E4551600;4551650;3275350;4984;NA
CRS3035RES100mN3275300E4551700;4551750;3275350;5326;NA
CRS3035RES100mN3275300E4551800;4551850;3275350;5785;NA
CRS3035RES100mN3275300E4551900;4551950;3275350;5107;NA
CRS3035RES100mN3275300E4552000;4552050;3275350;7055;NA
CRS3035RES100mN3275300E4552100;4552150;3275350;5488;NA
CRS3035RES100mN3275300E4552200;4552250;3275350;5494;NA
CRS3035RES100mN3275300E4552300;4552350;3275350;5050;NA
CRS3035RES100mN3275300E4552400;4552450;3275350;5502;NA
CRS3035RES100mN3275300E4552500;4552550;3275350;5556;NA
CRS3035RES100mN3275300E4552600;4552650;3275350;5076;NA
CRS3035RES100mN3275300E4552700;4552750;3275350;5333;NA
CRS3035RES100mN3275300E4552800;4552850;3275350;5054;NA
CRS3035RES100mN3275300E4552900;4552950;3275350;5594;NA
CRS3035RES100mN3275300E4553000;4553050;3275350;5157;NA
CRS3035RES100mN3275300E4553100;4553150;3275350;4782;NA
CRS3035RES100mN3275300E4553200;4553250;3275350;5028;NA
CRS3035RES100mN3275300E4553300;4553350;3275350;4624;NA
CRS3035RES100mN3275300E4553400;4553450;3275350;4448;NA
CRS3035RES100mN3275300E4553700;4553750;3275350;4140;NA
CRS3035RES100mN3275300E4554000;4554050;3275350;5426;NA
CRS3035RES100mN3275300E4554100;4554150;3275350;5058;NA
CRS3035RES100mN3275300E4554200;4554250;3275350;5137;NA
CRS3035RES100mN3275300E4554700;4554750;3275350;5051;NA
CRS3035RES100mN3275300E4554800;4554850;3275350;4591;NA
CRS3035RES100mN3275300E4554900;4554950;3275350;3985;NA
CRS3035RES100mN3275300E4555300;4555350;3275350;5563;NA
CRS3035RES100mN3275300E4555400;4555450;3275350;6673;NA
CRS3035RES100mN3275300E4555500;4555550;3275350;4857;NA
CRS3035RES100mN3275300E4556200;4556250;3275350;8136;NA
CRS3035RES100mN3275300E4556700;4556750;3275350;3401;NA
CRS3035RES100mN3275300E4556800;4556850;3275350;4331;NA
CRS3035RES100mN3275300E4556900;4556950;3275350;4655;NA
CRS3035RES100mN3275300E4557000;4557050;3275350;6681;NA
CRS3035RES100mN3275300E4557100;4557150;3275350;4324;NA
CRS3035RES100mN3275300E4557300;4557350;3275350;4885;NA
CRS3035RES100mN3275300E4557400;4557450;3275350;4184;NA
CRS3035RES100mN3275300E4557500;4557550;3275350;3996;NA
CRS3035RES100mN3275300E4557600;4557650;3275350;4685;NA
CRS3035RES100mN3275300E4557700;4557750;3275350;4546;NA
CRS3035RES100mN3275300E4557800;4557850;3275350;4328;NA
CRS3035RES100mN3275300E4557900;4557950;3275350;4017;NA
CRS3035RES100mN3275300E4558000;4558050;3275350;4018;NA
CRS3035RES100mN3275300E4558100;4558150;3275350;4490;NA
CRS3035RES100mN3275300E4558200;4558250;3275350;4076;NA
CRS3035RES100mN3275300E4558300;4558350;3275350;4231;NA
CRS3035RES100mN3275300E4558400;4558450;3275350;3968;NA
CRS3035RES100mN3275300E4558600;4558650;3275350;4136;NA
CRS3035RES100mN3275300E4558700;4558750;3275350;3750;NA
CRS3035RES100mN3275300E4561300;4561350;3275350;5690;NA
CRS3035RES100mN3275300E4561400;4561450;3275350;8296;NA
CRS3035RES100mN3275300E4561500;4561550;3275350;5702;NA
CRS3035RES100mN3275300E4561600;4561650;3275350;7930;NA
CRS3035RES100mN3275300E4561700;4561750;3275350;6898;NA
CRS3035RES100mN3275300E4561800;4561850;3275350;4293;NA
CRS3035RES100mN3275300E4561900;4561950;3275350;5218;NA
CRS3035RES100mN3275300E4562000;4562050;3275350;5003;NA
CRS3035RES100mN3275300E4562300;4562350;3275350;6604;NA
CRS3035RES100mN3275300E4562400;4562450;3275350;7310;NA
CRS3035RES100mN3275300E4562500;4562550;3275350;5005;NA
CRS3035RES100mN3275300E4562600;4562650;3275350;5714;NA
CRS3035RES100mN3275300E4562700;4562750;3275350;4499;NA
CRS3035RES100mN3275300E4562800;4562850;3275350;4783;NA
CRS3035RES100mN3275300E4562900;4562950;3275350;6024;NA
CRS3035RES100mN3275300E4563000;4563050;3275350;6831;NA
CRS3035RES100mN3275300E4563100;4563150;3275350;4410;NA
CRS3035RES100mN3275300E4563200;4563250;3275350;5759;NA
CRS3035RES100mN3275300E4563300;4563350;3275350;5965;NA
CRS3035RES100mN3275300E4563400;4563450;3275350;5982;NA
CRS3035RES100mN3275300E4564900;4564950;3275350;4546;NA
CRS3035RES100mN3275300E4565100;4565150;3275350;3999;NA
CRS3035RES100mN3275300E4565200;4565250;3275350;3377;NA
CRS3035RES100mN3275300E4565300;4565350;3275350;4103;NA
CRS3035RES100mN3275300E4565400;4565450;3275350;3707;NA
CRS3035RES100mN3275300E4565500;4565550;3275350;4302;NA
CRS3035RES100mN3275300E4565600;4565650;3275350;4188;NA
CRS3035RES100mN3275300E4565700;4565750;3275350;4077;NA
CRS3035RES100mN3275300E4565800;4565850;3275350;3857;NA
CRS3035RES100mN3275300E4565900;4565950;3275350;4114;NA
CRS3035RES100mN3275300E4566000;4566050;3275350;4387;NA
CRS3035RES100mN3275300E4566100;4566150;3275350;4169;NA
CRS3035RES100mN3275300E4566200;4566250;3275350;4381;NA
CRS3035RES100mN3275300E4566400;4566450;3275350;4478;NA
CRS3035RES100mN3275300E4566500;4566550;3275350;4446;NA
CRS3035RES100mN3275300E4566600;4566650;3275350;4078;NA
CRS3035RES100mN3275300E4566700;4566750;3275350;4170;NA
CRS3035RES100mN3275400E4533100;4533150;3275450;6499;NA
CRS3035RES100mN3275400E4533200;4533250;3275450;4530;NA
CRS3035RES100mN3275400E4533300;4533350;3275450;4151;NA
CRS3035RES100mN3275400E4533400;4533450;3275450;6977;NA
CRS3035RES100mN3275400E4533500;4533550;3275450;4569;NA
CRS3035RES100mN3275400E4533600;4533650;3275450;5491;NA
CRS3035RES100mN3275400E4533700;4533750;3275450;7208;NA
CRS3035RES100mN3275400E4533800;4533850;3275450;9476;NA
CRS3035RES100mN3275400E4533900;4533950;3275450;3892;NA
CRS3035RES100mN3275400E4534000;4534050;3275450;6309;NA
CRS3035RES100mN3275400E4534100;4534150;3275450;7731;NA
CRS3035RES100mN3275400E4534200;4534250;3275450;5896;NA
CRS3035RES100mN3275400E4534300;4534350;3275450;5820;NA
CRS3035RES100mN3275400E4534800;4534850;3275450;4676;NA
CRS3035RES100mN3275400E4535300;4535350;3275450;4726;NA
CRS3035RES100mN3275400E4535400;4535450;3275450;5719;NA
CRS3035RES100mN3275400E4535900;4535950;3275450;5644;NA
CRS3035RES100mN3275400E4536000;4536050;3275450;5629;NA
CRS3035RES100mN3275400E4536100;4536150;3275450;6006;NA
CRS3035RES100mN3275400E4536300;4536350;3275450;8134;NA
CRS3035RES100mN3275400E4536400;4536450;3275450;3853;NA
CRS3035RES100mN3275400E4536500;4536550;3275450;4428;NA
CRS3035RES100mN3275400E4536600;4536650;3275450;4075;NA
CRS3035RES100mN3275400E4536700;4536750;3275450;4221;NA
CRS3035RES100mN3275400E4536800;4536850;3275450;4651;NA
CRS3035RES100mN3275400E4536900;4536950;3275450;4832;NA
CRS3035RES100mN3275400E4537000;4537050;3275450;4005;NA
CRS3035RES100mN3275400E4537100;4537150;3275450;4300;NA
CRS3035RES100mN3275400E4537200;4537250;3275450;4700;NA
CRS3035RES100mN3275400E4537300;4537350;3275450;4410;NA
CRS3035RES100mN3275400E4537400;4537450;3275450;3871;NA
CRS3035RES100mN3275400E4537800;4537850;3275450;5049;NA
CRS3035RES100mN3275400E4537900;4537950;3275450;4683;NA
CRS3035RES100mN3275400E4538000;4538050;3275450;5332;NA
CRS3035RES100mN3275400E4538100;4538150;3275450;4737;NA
CRS3035RES100mN3275400E4538200;4538250;3275450;5394;NA
CRS3035RES100mN3275400E4538300;4538350;3275450;5058;NA
CRS3035RES100mN3275400E4538400;4538450;3275450;4764;NA
CRS3035RES100mN3275400E4538500;4538550;3275450;5377;NA
CRS3035RES100mN3275400E4538600;4538650;3275450;4350;NA
CRS3035RES100mN3275400E4538700;4538750;3275450;4876;NA
CRS3035RES100mN3275400E4539600;4539650;3275450;5126;NA
CRS3035RES100mN3275400E4539700;4539750;3275450;3599;NA
CRS3035RES100mN3275400E4539800;4539850;3275450;3381;NA
CRS3035RES100mN3275400E4539900;4539950;3275450;3632;NA
CRS3035RES100mN3275400E4540000;4540050;3275450;3666;NA
CRS3035RES100mN3275400E4540200;4540250;3275450;3969;NA
CRS3035RES100mN3275400E4540300;4540350;3275450;3480;NA
CRS3035RES100mN3275400E4540400;4540450;3275450;3903;NA
CRS3035RES100mN3275400E4540500;4540550;3275450;3794;NA
CRS3035RES100mN3275400E4540600;4540650;3275450;3741;NA
CRS3035RES100mN3275400E4540700;4540750;3275450;4235;NA
CRS3035RES100mN3275400E4540800;4540850;3275450;4356;NA
CRS3035RES100mN3275400E4540900;4540950;3275450;4859;NA
CRS3035RES100mN3275400E4541000;4541050;3275450;4317;NA
CRS3035RES100mN3275400E4541100;4541150;3275450;3682;NA
CRS3035RES100mN3275400E4541800;4541850;3275450;5651;NA
CRS3035RES100mN3275400E4541900;4541950;3275450;4097;NA
CRS3035RES100mN3275400E4542000;4542050;3275450;3949;NA
CRS3035RES100mN3275400E4542100;4542150;3275450;3744;NA
CRS3035RES100mN3275400E4542200;4542250;3275450;5590;NA
CRS3035RES100mN3275400E4542300;4542350;3275450;5384;NA
CRS3035RES100mN3275400E4542400;4542450;3275450;4457;NA
CRS3035RES100mN3275400E4544600;4544650;3275450;3927;NA
CRS3035RES100mN3275400E4544800;4544850;3275450;5275;NA
CRS3035RES100mN3275400E4546300;4546350;3275450;4396;NA
CRS3035RES100mN3275400E4546700;4546750;3275450;4710;NA
CRS3035RES100mN3275400E4547300;4547350;3275450;1055;NA
CRS3035RES100mN3275400E4548000;4548050;3275450;6539;NA
CRS3035RES100mN3275400E4548100;4548150;3275450;5002;NA
CRS3035RES100mN3275400E4548200;4548250;3275450;4931;NA
CRS3035RES100mN3275400E4548300;4548350;3275450;5087;NA
CRS3035RES100mN3275400E4548400;4548450;3275450;5196;NA
CRS3035RES100mN3275400E4548500;4548550;3275450;5149;NA
CRS3035RES100mN3275400E4548600;4548650;3275450;4421;NA
CRS3035RES100mN3275400E4548700;4548750;3275450;5084;NA
CRS3035RES100mN3275400E4548800;4548850;3275450;4309;NA
CRS3035RES100mN3275400E4548900;4548950;3275450;4527;NA
CRS3035RES100mN3275400E4549000;4549050;3275450;4267;NA
CRS3035RES100mN3275400E4549500;4549550;3275450;4929;NA
CRS3035RES100mN3275400E4549600;4549650;3275450;4465;NA
CRS3035RES100mN3275400E4549700;4549750;3275450;5169;NA
CRS3035RES100mN3275400E4549800;4549850;3275450;4517;NA
CRS3035RES100mN3275400E4549900;4549950;3275450;4401;NA
CRS3035RES100mN3275400E4550200;4550250;3275450;4617;NA
CRS3035RES100mN3275400E4550300;4550350;3275450;3893;NA
CRS3035RES100mN3275400E4550500;4550550;3275450;4531;NA
CRS3035RES100mN3275400E4550600;4550650;3275450;4824;NA
CRS3035RES100mN3275400E4550700;4550750;3275450;4405;NA
CRS3035RES100mN3275400E4550800;4550850;3275450;3994;NA
CRS3035RES100mN3275400E4550900;4550950;3275450;4250;NA
CRS3035RES100mN3275400E4551000;4551050;3275450;3962;NA
CRS3035RES100mN3275400E4551100;4551150;3275450;1465;NA
CRS3035RES100mN3275400E4551200;4551250;3275450;5359;NA
CRS3035RES100mN3275400E4551300;4551350;3275450;4156;NA
CRS3035RES100mN3275400E4551400;4551450;3275450;4501;NA
CRS3035RES100mN3275400E4551500;4551550;3275450;4010;NA
CRS3035RES100mN3275400E4551600;4551650;3275450;4911;NA
CRS3035RES100mN3275400E4551700;4551750;3275450;5108;NA
CRS3035RES100mN3275400E4551800;4551850;3275450;5193;NA
CRS3035RES100mN3275400E4551900;4551950;3275450;6004;NA
CRS3035RES100mN3275400E4552000;4552050;3275450;5171;NA
CRS3035RES100mN3275400E4552100;4552150;3275450;5504;NA
CRS3035RES100mN3275400E4552200;4552250;3275450;4824;NA
CRS3035RES100mN3275400E4552300;4552350;3275450;6398;NA
CRS3035RES100mN3275400E4552400;4552450;3275450;5331;NA
CRS3035RES100mN3275400E4552500;4552550;3275450;6076;NA
CRS3035RES100mN3275400E4552600;4552650;3275450;4951;NA
CRS3035RES100mN3275400E4552700;4552750;3275450;5264;NA
CRS3035RES100mN3275400E4552800;4552850;3275450;5249;NA
CRS3035RES100mN3275400E4552900;4552950;3275450;4862;NA
CRS3035RES100mN3275400E4553000;4553050;3275450;5340;NA
CRS3035RES100mN3275400E4553100;4553150;3275450;5074;NA
CRS3035RES100mN3275400E4553200;4553250;3275450;5125;NA
CRS3035RES100mN3275400E4553300;4553350;3275450;3474;NA
CRS3035RES100mN3275400E4553400;4553450;3275450;4323;NA
CRS3035RES100mN3275400E4553500;4553550;3275450;4409;NA
CRS3035RES100mN3275400E4553600;4553650;3275450;4278;NA
CRS3035RES100mN3275400E4553700;4553750;3275450;3761;NA
CRS3035RES100mN3275400E4554000;4554050;3275450;4661;NA
CRS3035RES100mN3275400E4554100;4554150;3275450;4943;NA
CRS3035RES100mN3275400E4554500;4554550;3275450;4140;NA
CRS3035RES100mN3275400E4554600;4554650;3275450;5185;NA
CRS3035RES100mN3275400E4554700;4554750;3275450;3897;NA
CRS3035RES100mN3275400E4554800;4554850;3275450;4213;NA
CRS3035RES100mN3275400E4554900;4554950;3275450;4308;NA
CRS3035RES100mN3275400E4555000;4555050;3275450;2950;NA
CRS3035RES100mN3275400E4555200;4555250;3275450;4627;NA
CRS3035RES100mN3275400E4555300;4555350;3275450;6108;NA
CRS3035RES100mN3275400E4555400;4555450;3275450;5154;NA
CRS3035RES100mN3275400E4555500;4555550;3275450;9460;NA
CRS3035RES100mN3275400E4556800;4556850;3275450;3958;NA
CRS3035RES100mN3275400E4556900;4556950;3275450;4361;NA
CRS3035RES100mN3275400E4557000;4557050;3275450;5270;NA
CRS3035RES100mN3275400E4557100;4557150;3275450;4769;NA
CRS3035RES100mN3275400E4557200;4557250;3275450;5826;NA
CRS3035RES100mN3275400E4557300;4557350;3275450;4986;NA
CRS3035RES100mN3275400E4557400;4557450;3275450;4602;NA
CRS3035RES100mN3275400E4557500;4557550;3275450;3930;NA
CRS3035RES100mN3275400E4557600;4557650;3275450;3902;NA
CRS3035RES100mN3275400E4557700;4557750;3275450;5862;NA
CRS3035RES100mN3275400E4557800;4557850;3275450;4823;NA
CRS3035RES100mN3275400E4557900;4557950;3275450;5310;NA
CRS3035RES100mN3275400E4558000;4558050;3275450;3899;NA
CRS3035RES100mN3275400E4558100;4558150;3275450;3942;NA
CRS3035RES100mN3275400E4558200;4558250;3275450;4099;NA
CRS3035RES100mN3275400E4558300;4558350;3275450;4578;NA
CRS3035RES100mN3275400E4558500;4558550;3275450;4138;NA
CRS3035RES100mN3275400E4558600;4558650;3275450;4170;NA
CRS3035RES100mN3275400E4558700;4558750;3275450;4543;NA
CRS3035RES100mN3275400E4558800;4558850;3275450;4849;NA
CRS3035RES100mN3275400E4558900;4558950;3275450;4679;NA
CRS3035RES100mN3275400E4559000;4559050;3275450;5585;NA
CRS3035RES100mN3275400E4559300;4559350;3275450;5680;NA
CRS3035RES100mN3275400E4559800;4559850;3275450;5198;NA
CRS3035RES100mN3275400E4561000;4561050;3275450;4067;NA
CRS3035RES100mN3275400E4561300;4561350;3275450;6158;NA
CRS3035RES100mN3275400E4561400;4561450;3275450;5741;NA
CRS3035RES100mN3275400E4561500;4561550;3275450;6607;NA
CRS3035RES100mN3275400E4561600;4561650;3275450;4473;NA
CRS3035RES100mN3275400E4561700;4561750;3275450;6679;NA
CRS3035RES100mN3275400E4561800;4561850;3275450;4218;NA
CRS3035RES100mN3275400E4561900;4561950;3275450;5174;NA
CRS3035RES100mN3275400E4562000;4562050;3275450;5970;NA
CRS3035RES100mN3275400E4562100;4562150;3275450;4753;NA
CRS3035RES100mN3275400E4562200;4562250;3275450;4713;NA
CRS3035RES100mN3275400E4562300;4562350;3275450;5899;NA
CRS3035RES100mN3275400E4562400;4562450;3275450;8410;NA
CRS3035RES100mN3275400E4562500;4562550;3275450;5982;NA
CRS3035RES100mN3275400E4562600;4562650;3275450;5010;NA
CRS3035RES100mN3275400E4562700;4562750;3275450;4780;NA
CRS3035RES100mN3275400E4562800;4562850;3275450;9720;NA
CRS3035RES100mN3275400E4562900;4562950;3275450;6724;NA
CRS3035RES100mN3275400E4563000;4563050;3275450;3332;NA
CRS3035RES100mN3275400E4564600;4564650;3275450;3187;NA
CRS3035RES100mN3275400E4564700;4564750;3275450;4128;NA
CRS3035RES100mN3275400E4564800;4564850;3275450;4915;NA
CRS3035RES100mN3275400E4565200;4565250;3275450;4955;NA
CRS3035RES100mN3275400E4565300;4565350;3275450;3631;NA
CRS3035RES100mN3275400E4565400;4565450;3275450;4030;NA
CRS3035RES100mN3275400E4565500;4565550;3275450;4279;NA
CRS3035RES100mN3275400E4565600;4565650;3275450;4518;NA
CRS3035RES100mN3275400E4565700;4565750;3275450;4686;NA
CRS3035RES100mN3275400E4565800;4565850;3275450;4123;NA
CRS3035RES100mN3275400E4565900;4565950;3275450;4874;NA
CRS3035RES100mN3275400E4566000;4566050;3275450;4929;NA
CRS3035RES100mN3275400E4566100;4566150;3275450;3054;NA
CRS3035RES100mN3275400E4566200;4566250;3275450;4755;NA
CRS3035RES100mN3275400E4566500;4566550;3275450;4062;NA
CRS3035RES100mN3275400E4566600;4566650;3275450;4387;NA
CRS3035RES100mN3275400E4566800;4566850;3275450;5200;NA
CRS3035RES100mN3275500E4533100;4533150;3275550;5883;NA
CRS3035RES100mN3275500E4533200;4533250;3275550;4236;NA
CRS3035RES100mN3275500E4533300;4533350;3275550;4008;NA
CRS3035RES100mN3275500E4533400;4533450;3275550;5817;NA
CRS3035RES100mN3275500E4533500;4533550;3275550;5026;NA
CRS3035RES100mN3275500E4533600;4533650;3275550;3407;NA
CRS3035RES100mN3275500E4533700;4533750;3275550;4659;NA
CRS3035RES100mN3275500E4533800;4533850;3275550;5042;NA
CRS3035RES100mN3275500E4533900;4533950;3275550;5339;NA
CRS3035RES100mN3275500E4534000;4534050;3275550;5466;NA
CRS3035RES100mN3275500E4534100;4534150;3275550;7901;NA
CRS3035RES100mN3275500E4534200;4534250;3275550;6130;NA
CRS3035RES100mN3275500E4534500;4534550;3275550;6926;NA
CRS3035RES100mN3275500E4534600;4534650;3275550;6453;NA
CRS3035RES100mN3275500E4534700;4534750;3275550;4613;NA
CRS3035RES100mN3275500E4534800;4534850;3275550;4216;NA
CRS3035RES100mN3275500E4534900;4534950;3275550;8879;NA
CRS3035RES100mN3275500E4535300;4535350;3275550;6280;NA
CRS3035RES100mN3275500E4535400;4535450;3275550;5103;NA
CRS3035RES100mN3275500E4535900;4535950;3275550;4826;NA
CRS3035RES100mN3275500E4536000;4536050;3275550;5468;NA
CRS3035RES100mN3275500E4536100;4536150;3275550;4884;NA
CRS3035RES100mN3275500E4536200;4536250;3275550;6660;NA
CRS3035RES100mN3275500E4536300;4536350;3275550;7403;NA
CRS3035RES100mN3275500E4536400;4536450;3275550;4397;NA
CRS3035RES100mN3275500E4536500;4536550;3275550;3702;NA
CRS3035RES100mN3275500E4536600;4536650;3275550;3750;NA
CRS3035RES100mN3275500E4536700;4536750;3275550;3601;NA
CRS3035RES100mN3275500E4536800;4536850;3275550;3644;NA
CRS3035RES100mN3275500E4536900;4536950;3275550;4473;NA
CRS3035RES100mN3275500E4537000;4537050;3275550;4200;NA
CRS3035RES100mN3275500E4537100;4537150;3275550;4190;NA
CRS3035RES100mN3275500E4537200;4537250;3275550;4391;NA
CRS3035RES100mN3275500E4537300;4537350;3275550;3799;NA
CRS3035RES100mN3275500E4537400;4537450;3275550;3792;NA
CRS3035RES100mN3275500E4537600;4537650;3275550;4706;NA
CRS3035RES100mN3275500E4537700;4537750;3275550;6629;NA
CRS3035RES100mN3275500E4537800;4537850;3275550;3641;NA
CRS3035RES100mN3275500E4537900;4537950;3275550;4520;NA
CRS3035RES100mN3275500E4538000;4538050;3275550;4430;NA
CRS3035RES100mN3275500E4538100;4538150;3275550;4129;NA
CRS3035RES100mN3275500E4538200;4538250;3275550;4556;NA
CRS3035RES100mN3275500E4538400;4538450;3275550;4641;NA
CRS3035RES100mN3275500E4538500;4538550;3275550;4231;NA
CRS3035RES100mN3275500E4538600;4538650;3275550;3201;NA
CRS3035RES100mN3275500E4538700;4538750;3275550;3806;NA
CRS3035RES100mN3275500E4539600;4539650;3275550;5081;NA
CRS3035RES100mN3275500E4539700;4539750;3275550;3509;NA
