GITTER_ID_100m;x_mp_100m;y_mp_100m;Durchschnittsalter;werterlaeuternde_Zeichen
CRS3035RES100mN3258700E4553800;4553850;3258750;5270;NA
CRS3035RES100mN3258700E4553900;4553950;3258750;5741;NA
CRS3035RES100mN3258700E4554000;4554050;3258750;4324;NA
CRS3035RES100mN3258700E4567500;4567550;3258750;5836;NA
CRS3035RES100mN3258700E4567600;4567650;3258750;3417;NA
CRS3035RES100mN3258700E4567700;4567750;3258750;4382;NA
CRS3035RES100mN3258700E4567800;4567850;3258750;3359;NA
CRS3035RES100mN3258800E4534500;4534550;3258850;3923;NA
CRS3035RES100mN3258800E4534600;4534650;3258850;3252;NA
CRS3035RES100mN3258800E4534700;4534750;3258850;4916;NA
CRS3035RES100mN3258800E4534800;4534850;3258850;4416;NA
CRS3035RES100mN3258800E4534900;4534950;3258850;5180;NA
CRS3035RES100mN3258800E4535000;4535050;3258850;4148;NA
CRS3035RES100mN3258800E4551000;4551050;3258850;4438;NA
CRS3035RES100mN3258800E4551100;4551150;3258850;4675;NA
CRS3035RES100mN3258800E4551200;4551250;3258850;3874;NA
CRS3035RES100mN3258800E4551300;4551350;3258850;4748;NA
CRS3035RES100mN3258800E4551400;4551450;3258850;4193;NA
CRS3035RES100mN3258800E4551500;4551550;3258850;5254;NA
CRS3035RES100mN3258800E4551600;4551650;3258850;4824;NA
CRS3035RES100mN3258800E4551700;4551750;3258850;4880;NA
CRS3035RES100mN3258800E4551800;4551850;3258850;4568;NA
CRS3035RES100mN3258800E4551900;4551950;3258850;6010;NA
CRS3035RES100mN3258800E4552000;4552050;3258850;2374;NA
CRS3035RES100mN3258800E4552100;4552150;3258850;3830;NA
CRS3035RES100mN3258800E4552200;4552250;3258850;3792;NA
CRS3035RES100mN3258800E4552300;4552350;3258850;5616;NA
CRS3035RES100mN3258800E4552400;4552450;3258850;3155;NA
CRS3035RES100mN3258800E4552500;4552550;3258850;3956;NA
CRS3035RES100mN3258800E4552600;4552650;3258850;5219;NA
CRS3035RES100mN3258800E4552700;4552750;3258850;5997;NA
CRS3035RES100mN3258800E4552800;4552850;3258850;5700;NA
CRS3035RES100mN3258800E4552900;4552950;3258850;5075;NA
CRS3035RES100mN3258800E4553000;4553050;3258850;3982;NA
CRS3035RES100mN3258800E4553100;4553150;3258850;5731;NA
CRS3035RES100mN3258800E4553200;4553250;3258850;4500;NA
CRS3035RES100mN3258800E4553300;4553350;3258850;5325;NA
CRS3035RES100mN3258800E4553400;4553450;3258850;4710;NA
CRS3035RES100mN3258800E4553500;4553550;3258850;5484;NA
CRS3035RES100mN3258800E4553600;4553650;3258850;5944;NA
CRS3035RES100mN3258800E4553700;4553750;3258850;4474;NA
CRS3035RES100mN3258800E4553800;4553850;3258850;4277;NA
CRS3035RES100mN3258800E4553900;4553950;3258850;5176;NA
CRS3035RES100mN3258800E4554000;4554050;3258850;5557;NA
CRS3035RES100mN3258800E4567700;4567750;3258850;6783;NA
CRS3035RES100mN3258900E4534500;4534550;3258950;4849;NA
CRS3035RES100mN3258900E4534600;4534650;3258950;4192;NA
CRS3035RES100mN3258900E4534700;4534750;3258950;5972;NA
CRS3035RES100mN3258900E4534800;4534850;3258950;4397;NA
CRS3035RES100mN3258900E4534900;4534950;3258950;4108;NA
CRS3035RES100mN3258900E4535000;4535050;3258950;7263;NA
CRS3035RES100mN3258900E4551000;4551050;3258950;5525;NA
CRS3035RES100mN3258900E4551100;4551150;3258950;5456;NA
CRS3035RES100mN3258900E4551200;4551250;3258950;6468;NA
CRS3035RES100mN3258900E4551300;4551350;3258950;5000;NA
CRS3035RES100mN3258900E4551400;4551450;3258950;5306;NA
CRS3035RES100mN3258900E4551500;4551550;3258950;4233;NA
CRS3035RES100mN3258900E4551600;4551650;3258950;5086;NA
CRS3035RES100mN3258900E4551700;4551750;3258950;4949;NA
CRS3035RES100mN3258900E4551800;4551850;3258950;4063;NA
CRS3035RES100mN3258900E4551900;4551950;3258950;4300;NA
CRS3035RES100mN3258900E4552000;4552050;3258950;2751;NA
CRS3035RES100mN3258900E4552100;4552150;3258950;3743;NA
CRS3035RES100mN3258900E4552200;4552250;3258950;4314;NA
CRS3035RES100mN3258900E4552300;4552350;3258950;4322;NA
CRS3035RES100mN3258900E4552400;4552450;3258950;3744;NA
CRS3035RES100mN3258900E4552500;4552550;3258950;4626;NA
CRS3035RES100mN3258900E4552900;4552950;3258950;5137;NA
CRS3035RES100mN3258900E4553000;4553050;3258950;5833;NA
CRS3035RES100mN3258900E4553100;4553150;3258950;3160;NA
CRS3035RES100mN3258900E4553200;4553250;3258950;4821;NA
CRS3035RES100mN3258900E4553300;4553350;3258950;4759;NA
CRS3035RES100mN3258900E4553400;4553450;3258950;5771;NA
CRS3035RES100mN3258900E4553500;4553550;3258950;5840;NA
CRS3035RES100mN3258900E4553600;4553650;3258950;5118;NA
CRS3035RES100mN3258900E4553700;4553750;3258950;4019;NA
CRS3035RES100mN3258900E4553800;4553850;3258950;4899;NA
CRS3035RES100mN3258900E4553900;4553950;3258950;4802;NA
CRS3035RES100mN3258900E4554000;4554050;3258950;5361;NA
CRS3035RES100mN3259000E4534400;4534450;3259050;4601;NA
CRS3035RES100mN3259000E4534500;4534550;3259050;3755;NA
CRS3035RES100mN3259000E4534700;4534750;3259050;5294;NA
CRS3035RES100mN3259000E4534800;4534850;3259050;5804;NA
CRS3035RES100mN3259000E4551000;4551050;3259050;5613;NA
CRS3035RES100mN3259000E4551100;4551150;3259050;5505;NA
CRS3035RES100mN3259000E4551200;4551250;3259050;4657;NA
CRS3035RES100mN3259000E4551300;4551350;3259050;4740;NA
CRS3035RES100mN3259000E4551400;4551450;3259050;4740;NA
CRS3035RES100mN3259000E4551500;4551550;3259050;4601;NA
CRS3035RES100mN3259000E4551600;4551650;3259050;4886;NA
CRS3035RES100mN3259000E4551700;4551750;3259050;4188;NA
CRS3035RES100mN3259000E4551800;4551850;3259050;5845;NA
CRS3035RES100mN3259000E4551900;4551950;3259050;2830;NA
CRS3035RES100mN3259000E4552000;4552050;3259050;3940;NA
CRS3035RES100mN3259000E4552100;4552150;3259050;6020;NA
CRS3035RES100mN3259000E4552200;4552250;3259050;3727;NA
CRS3035RES100mN3259000E4552300;4552350;3259050;5046;NA
CRS3035RES100mN3259000E4552400;4552450;3259050;5109;NA
CRS3035RES100mN3259000E4552500;4552550;3259050;4464;NA
CRS3035RES100mN3259000E4552800;4552850;3259050;3719;NA
CRS3035RES100mN3259000E4552900;4552950;3259050;4794;NA
CRS3035RES100mN3259000E4553000;4553050;3259050;4397;NA
CRS3035RES100mN3259000E4553200;4553250;3259050;4350;NA
CRS3035RES100mN3259000E4553300;4553350;3259050;5127;NA
CRS3035RES100mN3259000E4553400;4553450;3259050;5300;NA
CRS3035RES100mN3259000E4553500;4553550;3259050;4804;NA
CRS3035RES100mN3259000E4553700;4553750;3259050;3606;NA
CRS3035RES100mN3259000E4553800;4553850;3259050;4085;NA
CRS3035RES100mN3259000E4553900;4553950;3259050;5492;NA
CRS3035RES100mN3259000E4568700;4568750;3259050;5620;NA
CRS3035RES100mN3259100E4551000;4551050;3259150;4361;NA
CRS3035RES100mN3259100E4551100;4551150;3259150;5127;NA
CRS3035RES100mN3259100E4551200;4551250;3259150;4293;NA
CRS3035RES100mN3259100E4551300;4551350;3259150;5778;NA
CRS3035RES100mN3259100E4551400;4551450;3259150;4738;NA
CRS3035RES100mN3259100E4551500;4551550;3259150;5696;NA
CRS3035RES100mN3259100E4551600;4551650;3259150;5276;NA
CRS3035RES100mN3259100E4551700;4551750;3259150;4371;NA
CRS3035RES100mN3259100E4551800;4551850;3259150;5314;NA
CRS3035RES100mN3259100E4551900;4551950;3259150;2615;NA
CRS3035RES100mN3259100E4552000;4552050;3259150;5252;NA
CRS3035RES100mN3259100E4552100;4552150;3259150;4637;NA
CRS3035RES100mN3259100E4552200;4552250;3259150;3952;NA
CRS3035RES100mN3259100E4552300;4552350;3259150;3626;NA
CRS3035RES100mN3259100E4552400;4552450;3259150;3586;NA
CRS3035RES100mN3259100E4552500;4552550;3259150;4540;NA
CRS3035RES100mN3259100E4552600;4552650;3259150;4438;NA
CRS3035RES100mN3259100E4552700;4552750;3259150;7666;NA
CRS3035RES100mN3259100E4552900;4552950;3259150;4970;NA
CRS3035RES100mN3259100E4553000;4553050;3259150;4257;NA
CRS3035RES100mN3259100E4553100;4553150;3259150;4358;NA
CRS3035RES100mN3259100E4553400;4553450;3259150;4963;NA
CRS3035RES100mN3259100E4553500;4553550;3259150;3600;NA
CRS3035RES100mN3259100E4553600;4553650;3259150;3349;NA
CRS3035RES100mN3259100E4553700;4553750;3259150;6246;NA
CRS3035RES100mN3259100E4553800;4553850;3259150;5177;NA
CRS3035RES100mN3259100E4553900;4553950;3259150;5859;NA
CRS3035RES100mN3259100E4568400;4568450;3259150;1733;NA
CRS3035RES100mN3259100E4568500;4568550;3259150;4890;NA
CRS3035RES100mN3259100E4568600;4568650;3259150;5870;NA
CRS3035RES100mN3259100E4568700;4568750;3259150;2403;NA
CRS3035RES100mN3259200E4551100;4551150;3259250;4255;NA
CRS3035RES100mN3259200E4551200;4551250;3259250;4143;NA
CRS3035RES100mN3259200E4551300;4551350;3259250;3973;NA
CRS3035RES100mN3259200E4551400;4551450;3259250;4150;NA
CRS3035RES100mN3259200E4551500;4551550;3259250;4665;NA
CRS3035RES100mN3259200E4551600;4551650;3259250;4226;NA
CRS3035RES100mN3259200E4551700;4551750;3259250;4854;NA
CRS3035RES100mN3259200E4551800;4551850;3259250;2594;NA
CRS3035RES100mN3259200E4551900;4551950;3259250;4517;NA
CRS3035RES100mN3259200E4552000;4552050;3259250;5148;NA
CRS3035RES100mN3259200E4552100;4552150;3259250;5676;NA
CRS3035RES100mN3259200E4552200;4552250;3259250;3311;NA
CRS3035RES100mN3259200E4552300;4552350;3259250;3090;NA
CRS3035RES100mN3259200E4552400;4552450;3259250;5163;NA
CRS3035RES100mN3259200E4552700;4552750;3259250;7034;NA
CRS3035RES100mN3259200E4552800;4552850;3259250;4737;NA
CRS3035RES100mN3259200E4552900;4552950;3259250;4349;NA
CRS3035RES100mN3259200E4553000;4553050;3259250;6481;NA
CRS3035RES100mN3259200E4553100;4553150;3259250;5663;NA
CRS3035RES100mN3259200E4553200;4553250;3259250;4484;NA
CRS3035RES100mN3259200E4553300;4553350;3259250;4555;NA
CRS3035RES100mN3259200E4553400;4553450;3259250;5629;NA
CRS3035RES100mN3259200E4553500;4553550;3259250;3946;NA
CRS3035RES100mN3259200E4553600;4553650;3259250;3495;NA
CRS3035RES100mN3259200E4553700;4553750;3259250;2786;NA
CRS3035RES100mN3259200E4553800;4553850;3259250;3529;NA
CRS3035RES100mN3259200E4553900;4553950;3259250;3233;NA
CRS3035RES100mN3259200E4563200;4563250;3259250;4566;NA
CRS3035RES100mN3259200E4563300;4563350;3259250;3203;NA
CRS3035RES100mN3259200E4563400;4563450;3259250;5909;NA
CRS3035RES100mN3259200E4563500;4563550;3259250;6953;NA
CRS3035RES100mN3259200E4563600;4563650;3259250;5226;NA
CRS3035RES100mN3259200E4568200;4568250;3259250;5631;NA
CRS3035RES100mN3259200E4568300;4568350;3259250;5291;NA
CRS3035RES100mN3259200E4568400;4568450;3259250;4419;NA
CRS3035RES100mN3259200E4568500;4568550;3259250;4176;NA
CRS3035RES100mN3259200E4568600;4568650;3259250;4564;NA
CRS3035RES100mN3259300E4550200;4550250;3259350;5237;NA
CRS3035RES100mN3259300E4551100;4551150;3259350;4068;NA
CRS3035RES100mN3259300E4551200;4551250;3259350;5110;NA
CRS3035RES100mN3259300E4551300;4551350;3259350;5223;NA
CRS3035RES100mN3259300E4551400;4551450;3259350;5040;NA
CRS3035RES100mN3259300E4551500;4551550;3259350;5286;NA
CRS3035RES100mN3259300E4551600;4551650;3259350;4641;NA
CRS3035RES100mN3259300E4551700;4551750;3259350;4298;NA
CRS3035RES100mN3259300E4551800;4551850;3259350;2789;NA
CRS3035RES100mN3259300E4551900;4551950;3259350;4363;NA
CRS3035RES100mN3259300E4552000;4552050;3259350;5739;NA
CRS3035RES100mN3259300E4552100;4552150;3259350;5417;NA
CRS3035RES100mN3259300E4552200;4552250;3259350;4842;NA
CRS3035RES100mN3259300E4552300;4552350;3259350;3605;NA
CRS3035RES100mN3259300E4552400;4552450;3259350;4228;NA
CRS3035RES100mN3259300E4552600;4552650;3259350;6211;NA
CRS3035RES100mN3259300E4552800;4552850;3259350;4369;NA
CRS3035RES100mN3259300E4552900;4552950;3259350;5987;NA
CRS3035RES100mN3259300E4553000;4553050;3259350;3763;NA
CRS3035RES100mN3259300E4553100;4553150;3259350;4397;NA
CRS3035RES100mN3259300E4553200;4553250;3259350;4788;NA
CRS3035RES100mN3259300E4553300;4553350;3259350;4171;NA
CRS3035RES100mN3259300E4553400;4553450;3259350;3856;NA
CRS3035RES100mN3259300E4553500;4553550;3259350;3287;NA
CRS3035RES100mN3259300E4553600;4553650;3259350;2840;NA
CRS3035RES100mN3259300E4553700;4553750;3259350;3297;NA
CRS3035RES100mN3259300E4553800;4553850;3259350;3530;NA
CRS3035RES100mN3259300E4563300;4563350;3259350;5642;NA
CRS3035RES100mN3259300E4563400;4563450;3259350;4038;NA
CRS3035RES100mN3259300E4563500;4563550;3259350;3433;NA
CRS3035RES100mN3259300E4563600;4563650;3259350;5137;NA
CRS3035RES100mN3259300E4563700;4563750;3259350;5078;NA
CRS3035RES100mN3259300E4563800;4563850;3259350;5441;NA
CRS3035RES100mN3259300E4563900;4563950;3259350;3835;NA
CRS3035RES100mN3259300E4568000;4568050;3259350;7868;NA
CRS3035RES100mN3259300E4568100;4568150;3259350;4785;NA
CRS3035RES100mN3259300E4568200;4568250;3259350;4618;NA
CRS3035RES100mN3259300E4568300;4568350;3259350;4913;NA
CRS3035RES100mN3259300E4568400;4568450;3259350;6430;NA
CRS3035RES100mN3259300E4568500;4568550;3259350;4483;NA
CRS3035RES100mN3259300E4568600;4568650;3259350;5374;NA
CRS3035RES100mN3259400E4550100;4550150;3259450;2951;NA
CRS3035RES100mN3259400E4550200;4550250;3259450;3641;NA
CRS3035RES100mN3259400E4551100;4551150;3259450;4548;NA
CRS3035RES100mN3259400E4551200;4551250;3259450;4731;NA
CRS3035RES100mN3259400E4551300;4551350;3259450;4225;NA
CRS3035RES100mN3259400E4551400;4551450;3259450;5112;NA
CRS3035RES100mN3259400E4551500;4551550;3259450;4522;NA
CRS3035RES100mN3259400E4551600;4551650;3259450;5344;NA
CRS3035RES100mN3259400E4551700;4551750;3259450;2797;NA
CRS3035RES100mN3259400E4551800;4551850;3259450;5153;NA
CRS3035RES100mN3259400E4551900;4551950;3259450;4602;NA
CRS3035RES100mN3259400E4552000;4552050;3259450;5222;NA
CRS3035RES100mN3259400E4552100;4552150;3259450;5237;NA
CRS3035RES100mN3259400E4552200;4552250;3259450;4880;NA
CRS3035RES100mN3259400E4552300;4552350;3259450;3817;NA
CRS3035RES100mN3259400E4552400;4552450;3259450;5088;NA
CRS3035RES100mN3259400E4552600;4552650;3259450;4583;NA
CRS3035RES100mN3259400E4552700;4552750;3259450;3916;NA
CRS3035RES100mN3259400E4552800;4552850;3259450;3746;NA
CRS3035RES100mN3259400E4552900;4552950;3259450;5606;NA
CRS3035RES100mN3259400E4553000;4553050;3259450;3620;NA
CRS3035RES100mN3259400E4553100;4553150;3259450;4446;NA
CRS3035RES100mN3259400E4553200;4553250;3259450;4347;NA
CRS3035RES100mN3259400E4553300;4553350;3259450;4866;NA
CRS3035RES100mN3259400E4553400;4553450;3259450;4457;NA
CRS3035RES100mN3259400E4553500;4553550;3259450;5695;NA
CRS3035RES100mN3259400E4553600;4553650;3259450;4078;NA
CRS3035RES100mN3259400E4553700;4553750;3259450;4773;NA
CRS3035RES100mN3259400E4553800;4553850;3259450;4666;NA
CRS3035RES100mN3259400E4563200;4563250;3259450;4340;NA
CRS3035RES100mN3259400E4563300;4563350;3259450;4704;NA
CRS3035RES100mN3259400E4563400;4563450;3259450;4395;NA
CRS3035RES100mN3259400E4563500;4563550;3259450;5408;NA
CRS3035RES100mN3259400E4563600;4563650;3259450;5438;NA
CRS3035RES100mN3259400E4563700;4563750;3259450;5411;NA
CRS3035RES100mN3259400E4563800;4563850;3259450;4926;NA
CRS3035RES100mN3259400E4563900;4563950;3259450;4346;NA
CRS3035RES100mN3259400E4564000;4564050;3259450;3793;NA
CRS3035RES100mN3259400E4564100;4564150;3259450;5024;NA
CRS3035RES100mN3259400E4564200;4564250;3259450;2966;NA
CRS3035RES100mN3259400E4568000;4568050;3259450;4953;NA
CRS3035RES100mN3259400E4568100;4568150;3259450;5458;NA
CRS3035RES100mN3259400E4568200;4568250;3259450;5879;NA
CRS3035RES100mN3259400E4568300;4568350;3259450;5763;NA
CRS3035RES100mN3259400E4568400;4568450;3259450;5316;NA
CRS3035RES100mN3259400E4568500;4568550;3259450;3879;NA
CRS3035RES100mN3259400E4568600;4568650;3259450;5991;NA
CRS3035RES100mN3259400E4568700;4568750;3259450;6441;NA
CRS3035RES100mN3259500E4551100;4551150;3259550;3928;NA
CRS3035RES100mN3259500E4551200;4551250;3259550;3770;NA
CRS3035RES100mN3259500E4551300;4551350;3259550;4851;NA
CRS3035RES100mN3259500E4551400;4551450;3259550;5405;NA
CRS3035RES100mN3259500E4551500;4551550;3259550;4510;NA
CRS3035RES100mN3259500E4551600;4551650;3259550;3955;NA
CRS3035RES100mN3259500E4551800;4551850;3259550;4015;NA
CRS3035RES100mN3259500E4551900;4551950;3259550;5582;NA
CRS3035RES100mN3259500E4552000;4552050;3259550;5209;NA
CRS3035RES100mN3259500E4552100;4552150;3259550;5968;NA
CRS3035RES100mN3259500E4552200;4552250;3259550;3705;NA
CRS3035RES100mN3259500E4552300;4552350;3259550;5500;NA
CRS3035RES100mN3259500E4552400;4552450;3259550;5278;NA
CRS3035RES100mN3259500E4552600;4552650;3259550;4600;NA
CRS3035RES100mN3259500E4552700;4552750;3259550;3876;NA
CRS3035RES100mN3259500E4552800;4552850;3259550;3504;NA
CRS3035RES100mN3259500E4552900;4552950;3259550;5242;NA
CRS3035RES100mN3259500E4553000;4553050;3259550;4581;NA
CRS3035RES100mN3259500E4553100;4553150;3259550;4668;NA
CRS3035RES100mN3259500E4553200;4553250;3259550;4669;NA
CRS3035RES100mN3259500E4553300;4553350;3259550;6148;NA
CRS3035RES100mN3259500E4553400;4553450;3259550;5087;NA
CRS3035RES100mN3259500E4553500;4553550;3259550;5933;NA
CRS3035RES100mN3259500E4553600;4553650;3259550;4903;NA
CRS3035RES100mN3259500E4553700;4553750;3259550;4552;NA
CRS3035RES100mN3259500E4553800;4553850;3259550;5174;NA
CRS3035RES100mN3259500E4563200;4563250;3259550;6396;NA
CRS3035RES100mN3259500E4563300;4563350;3259550;4213;NA
CRS3035RES100mN3259500E4563400;4563450;3259550;4295;NA
CRS3035RES100mN3259500E4563500;4563550;3259550;3714;NA
CRS3035RES100mN3259500E4563600;4563650;3259550;4433;NA
CRS3035RES100mN3259500E4563700;4563750;3259550;4069;NA
CRS3035RES100mN3259500E4563800;4563850;3259550;5359;NA
CRS3035RES100mN3259500E4563900;4563950;3259550;3994;NA
CRS3035RES100mN3259500E4564000;4564050;3259550;4481;NA
CRS3035RES100mN3259500E4564100;4564150;3259550;5265;NA
CRS3035RES100mN3259500E4564200;4564250;3259550;3767;NA
CRS3035RES100mN3259500E4564300;4564350;3259550;5972;NA
CRS3035RES100mN3259500E4564400;4564450;3259550;4597;NA
CRS3035RES100mN3259500E4564500;4564550;3259550;5260;NA
CRS3035RES100mN3259500E4568000;4568050;3259550;4001;NA
CRS3035RES100mN3259500E4568100;4568150;3259550;4091;NA
CRS3035RES100mN3259500E4568200;4568250;3259550;4357;NA
CRS3035RES100mN3259500E4568300;4568350;3259550;4776;NA
CRS3035RES100mN3259500E4568400;4568450;3259550;4716;NA
CRS3035RES100mN3259500E4568500;4568550;3259550;4242;NA
CRS3035RES100mN3259500E4568600;4568650;3259550;4358;NA
CRS3035RES100mN3259500E4568700;4568750;3259550;6070;NA
CRS3035RES100mN3259500E4568800;4568850;3259550;6399;NA
CRS3035RES100mN3259600E4534600;4534650;3259650;5255;NA
CRS3035RES100mN3259600E4549600;4549650;3259650;4123;NA
CRS3035RES100mN3259600E4551100;4551150;3259650;5996;NA
CRS3035RES100mN3259600E4551200;4551250;3259650;5408;NA
CRS3035RES100mN3259600E4551300;4551350;3259650;4467;NA
CRS3035RES100mN3259600E4551400;4551450;3259650;6274;NA
CRS3035RES100mN3259600E4551500;4551550;3259650;4092;NA
CRS3035RES100mN3259600E4551600;4551650;3259650;5039;NA
CRS3035RES100mN3259600E4551800;4551850;3259650;4787;NA
CRS3035RES100mN3259600E4551900;4551950;3259650;4691;NA
CRS3035RES100mN3259600E4552000;4552050;3259650;4879;NA
CRS3035RES100mN3259600E4552100;4552150;3259650;4783;NA
CRS3035RES100mN3259600E4552200;4552250;3259650;5062;NA
CRS3035RES100mN3259600E4552300;4552350;3259650;5204;NA
CRS3035RES100mN3259600E4552400;4552450;3259650;7314;NA
CRS3035RES100mN3259600E4552600;4552650;3259650;5060;NA
CRS3035RES100mN3259600E4552700;4552750;3259650;3500;NA
CRS3035RES100mN3259600E4552800;4552850;3259650;3908;NA
CRS3035RES100mN3259600E4552900;4552950;3259650;4537;NA
CRS3035RES100mN3259600E4553000;4553050;3259650;4743;NA
CRS3035RES100mN3259600E4553100;4553150;3259650;5547;NA
CRS3035RES100mN3259600E4553200;4553250;3259650;4969;NA
CRS3035RES100mN3259600E4553300;4553350;3259650;5722;NA
CRS3035RES100mN3259600E4553400;4553450;3259650;4728;NA
CRS3035RES100mN3259600E4553500;4553550;3259650;4958;NA
CRS3035RES100mN3259600E4553600;4553650;3259650;5025;NA
CRS3035RES100mN3259600E4553700;4553750;3259650;4611;NA
CRS3035RES100mN3259600E4563200;4563250;3259650;4959;NA
CRS3035RES100mN3259600E4563300;4563350;3259650;4615;NA
CRS3035RES100mN3259600E4563400;4563450;3259650;4388;NA
CRS3035RES100mN3259600E4563500;4563550;3259650;5200;NA
CRS3035RES100mN3259600E4563600;4563650;3259650;5155;NA
CRS3035RES100mN3259600E4563700;4563750;3259650;4617;NA
CRS3035RES100mN3259600E4563800;4563850;3259650;4176;NA
CRS3035RES100mN3259600E4563900;4563950;3259650;6205;NA
CRS3035RES100mN3259600E4564000;4564050;3259650;4625;NA
CRS3035RES100mN3259600E4564100;4564150;3259650;4470;NA
CRS3035RES100mN3259600E4564200;4564250;3259650;3694;NA
CRS3035RES100mN3259600E4564300;4564350;3259650;4972;NA
CRS3035RES100mN3259600E4564400;4564450;3259650;5130;NA
CRS3035RES100mN3259600E4564500;4564550;3259650;4327;NA
CRS3035RES100mN3259600E4564600;4564650;3259650;6644;NA
CRS3035RES100mN3259600E4564700;4564750;3259650;5024;NA
CRS3035RES100mN3259600E4567900;4567950;3259650;4021;NA
CRS3035RES100mN3259600E4568000;4568050;3259650;5052;NA
CRS3035RES100mN3259600E4568100;4568150;3259650;5526;NA
CRS3035RES100mN3259600E4568200;4568250;3259650;5029;NA
CRS3035RES100mN3259600E4568300;4568350;3259650;4864;NA
CRS3035RES100mN3259600E4568400;4568450;3259650;5184;NA
CRS3035RES100mN3259600E4568500;4568550;3259650;6329;NA
CRS3035RES100mN3259600E4568600;4568650;3259650;4945;NA
CRS3035RES100mN3259600E4568700;4568750;3259650;4230;NA
CRS3035RES100mN3259700E4534600;4534650;3259750;4328;NA
CRS3035RES100mN3259700E4549500;4549550;3259750;5807;NA
CRS3035RES100mN3259700E4551300;4551350;3259750;5209;NA
CRS3035RES100mN3259700E4551400;4551450;3259750;5495;NA
CRS3035RES100mN3259700E4551500;4551550;3259750;6340;NA
CRS3035RES100mN3259700E4551700;4551750;3259750;7683;NA
CRS3035RES100mN3259700E4551800;4551850;3259750;4515;NA
CRS3035RES100mN3259700E4551900;4551950;3259750;5151;NA
CRS3035RES100mN3259700E4552000;4552050;3259750;4836;NA
CRS3035RES100mN3259700E4552100;4552150;3259750;4960;NA
CRS3035RES100mN3259700E4552200;4552250;3259750;4471;NA
CRS3035RES100mN3259700E4552300;4552350;3259750;4657;NA
CRS3035RES100mN3259700E4552400;4552450;3259750;3905;NA
CRS3035RES100mN3259700E4552500;4552550;3259750;5721;NA
CRS3035RES100mN3259700E4552600;4552650;3259750;4724;NA
CRS3035RES100mN3259700E4552700;4552750;3259750;3385;NA
CRS3035RES100mN3259700E4552800;4552850;3259750;3738;NA
CRS3035RES100mN3259700E4552900;4552950;3259750;5577;NA
CRS3035RES100mN3259700E4553000;4553050;3259750;4954;NA
