GITTER_ID_100m;x_mp_100m;y_mp_100m;Insgesamt_Bevoelkerung;Unter18;a18bis29;a30bis49;a50bis64;a65undaelter
CRS3035RES100mN3271900E4537200;4537250;3271950;104;11;9;27;17;42
CRS3035RES100mN3271900E4537300;4537350;3271950;80;9;7;22;19;29
CRS3035RES100mN3271900E4537400;4537450;3271950;36;–;–;8;4;24
CRS3035RES100mN3271900E4537500;4537550;3271950;15;–;4;3;11;3
CRS3035RES100mN3271900E4537900;4537950;3271950;82;12;13;17;25;20
CRS3035RES100mN3271900E4538000;4538050;3271950;12;3;–;–;4;3
CRS3035RES100mN3271900E4538200;4538250;3271950;34;4;3;5;10;12
CRS3035RES100mN3271900E4539000;4539050;3271950;3;–;–;–;–;–
CRS3035RES100mN3271900E4539100;4539150;3271950;3;–;–;–;3;3
CRS3035RES100mN3271900E4540000;4540050;3271950;10;3;–;4;3;–
CRS3035RES100mN3271900E4540100;4540150;3271950;6;–;3;–;–;–
CRS3035RES100mN3271900E4541000;4541050;3271950;11;–;–;3;6;3
CRS3035RES100mN3271900E4541900;4541950;3271950;120;16;15;28;26;39
CRS3035RES100mN3271900E4542000;4542050;3271950;77;–;6;5;19;42
CRS3035RES100mN3271900E4542100;4542150;3271950;53;6;6;14;7;24
CRS3035RES100mN3271900E4542200;4542250;3271950;20;–;–;4;5;7
CRS3035RES100mN3271900E4542300;4542350;3271950;37;8;4;12;4;8
CRS3035RES100mN3271900E4542400;4542450;3271950;168;24;12;38;27;70
CRS3035RES100mN3271900E4542500;4542550;3271950;94;11;12;18;21;34
CRS3035RES100mN3271900E4542600;4542650;3271950;74;6;6;10;8;45
CRS3035RES100mN3271900E4542700;4542750;3271950;151;10;23;27;33;62
CRS3035RES100mN3271900E4542800;4542850;3271950;207;40;21;55;33;56
CRS3035RES100mN3271900E4542900;4542950;3271950;105;14;12;10;27;36
CRS3035RES100mN3271900E4543000;4543050;3271950;82;7;10;11;23;32
CRS3035RES100mN3271900E4543100;4543150;3271950;29;3;6;5;7;9
CRS3035RES100mN3271900E4543200;4543250;3271950;32;4;3;5;8;8
CRS3035RES100mN3271900E4543300;4543350;3271950;87;19;9;24;13;27
CRS3035RES100mN3271900E4543400;4543450;3271950;54;7;5;10;13;20
CRS3035RES100mN3271900E4543500;4543550;3271950;53;12;3;17;3;16
CRS3035RES100mN3271900E4543600;4543650;3271950;160;27;33;43;32;25
CRS3035RES100mN3271900E4543700;4543750;3271950;161;24;26;52;37;30
CRS3035RES100mN3271900E4543800;4543850;3271950;333;41;59;107;71;53
CRS3035RES100mN3271900E4543900;4543950;3271950;129;26;17;46;15;21
CRS3035RES100mN3271900E4544000;4544050;3271950;206;14;27;84;42;37
CRS3035RES100mN3271900E4544100;4544150;3271950;466;75;66;151;88;88
CRS3035RES100mN3271900E4544200;4544250;3271950;51;8;10;11;11;5
CRS3035RES100mN3271900E4544300;4544350;3271950;157;25;26;48;31;29
CRS3035RES100mN3271900E4544400;4544450;3271950;318;52;59;84;63;57
CRS3035RES100mN3271900E4544500;4544550;3271950;233;30;27;54;54;69
CRS3035RES100mN3271900E4544600;4544650;3271950;73;8;8;18;20;17
CRS3035RES100mN3271900E4544800;4544850;3271950;242;33;46;71;38;57
CRS3035RES100mN3271900E4544900;4544950;3271950;132;18;36;33;27;16
CRS3035RES100mN3271900E4545000;4545050;3271950;263;23;67;86;33;47
CRS3035RES100mN3271900E4545100;4545150;3271950;233;43;35;92;37;29
CRS3035RES100mN3271900E4545200;4545250;3271950;323;82;48;146;31;16
CRS3035RES100mN3271900E4545300;4545350;3271950;231;34;43;75;37;41
CRS3035RES100mN3271900E4545400;4545450;3271950;315;33;38;92;75;73
CRS3035RES100mN3271900E4545500;4545550;3271950;175;30;21;38;38;45
CRS3035RES100mN3271900E4545600;4545650;3271950;278;24;35;66;50;109
CRS3035RES100mN3271900E4545700;4545750;3271950;55;3;3;3;21;21
CRS3035RES100mN3271900E4545800;4545850;3271950;253;24;34;77;64;48
CRS3035RES100mN3271900E4545900;4545950;3271950;302;35;62;87;61;54
CRS3035RES100mN3271900E4546000;4546050;3271950;177;26;22;42;44;43
CRS3035RES100mN3271900E4546100;4546150;3271950;215;32;34;52;46;52
CRS3035RES100mN3271900E4546300;4546350;3271950;22;5;3;10;4;–
CRS3035RES100mN3271900E4546500;4546550;3271950;54;12;6;14;16;11
CRS3035RES100mN3271900E4546600;4546650;3271950;3;–;–;–;–;–
CRS3035RES100mN3271900E4548100;4548150;3271950;95;17;4;33;16;24
CRS3035RES100mN3271900E4548200;4548250;3271950;75;13;3;20;21;18
CRS3035RES100mN3271900E4548600;4548650;3271950;14;–;–;3;4;–
CRS3035RES100mN3271900E4548700;4548750;3271950;11;–;3;–;–;–
CRS3035RES100mN3271900E4549100;4549150;3271950;3;–;–;3;–;–
CRS3035RES100mN3271900E4549200;4549250;3271950;3;–;–;–;3;–
CRS3035RES100mN3271900E4549300;4549350;3271950;3;–;–;–;3;–
CRS3035RES100mN3271900E4550200;4550250;3271950;22;–;–;9;6;4
CRS3035RES100mN3271900E4550300;4550350;3271950;30;–;8;11;7;10
CRS3035RES100mN3271900E4550800;4550850;3271950;17;–;8;6;3;–
CRS3035RES100mN3271900E4550900;4550950;3271950;74;9;29;29;6;3
CRS3035RES100mN3271900E4551000;4551050;3271950;3;–;–;–;3;–
CRS3035RES100mN3271900E4551100;4551150;3271950;32;4;7;12;4;3
CRS3035RES100mN3271900E4551200;4551250;3271950;29;3;7;15;5;–
CRS3035RES100mN3271900E4551300;4551350;3271950;46;5;9;21;12;3
CRS3035RES100mN3271900E4551400;4551450;3271950;3;–;–;–;–;–
CRS3035RES100mN3271900E4551700;4551750;3271950;28;4;6;7;3;3
CRS3035RES100mN3271900E4551900;4551950;3271950;73;9;8;36;13;3
CRS3035RES100mN3271900E4552000;4552050;3271950;183;37;25;67;33;21
CRS3035RES100mN3271900E4552100;4552150;3271950;332;69;75;127;50;15
CRS3035RES100mN3271900E4552200;4552250;3271950;113;21;25;38;12;7
CRS3035RES100mN3271900E4552300;4552350;3271950;14;–;–;3;3;3
CRS3035RES100mN3271900E4552400;4552450;3271950;39;–;–;4;6;27
CRS3035RES100mN3271900E4552500;4552550;3271950;97;9;5;20;24;42
CRS3035RES100mN3271900E4552600;4552650;3271950;233;29;39;112;15;35
CRS3035RES100mN3271900E4552700;4552750;3271950;147;19;15;44;28;39
CRS3035RES100mN3271900E4552800;4552850;3271950;239;12;26;55;48;93
CRS3035RES100mN3271900E4552900;4552950;3271950;305;36;17;74;60;121
CRS3035RES100mN3271900E4553000;4553050;3271950;62;3;3;11;17;23
CRS3035RES100mN3271900E4553100;4553150;3271950;170;24;16;57;35;38
CRS3035RES100mN3271900E4553300;4553350;3271950;60;11;9;27;9;4
CRS3035RES100mN3271900E4553400;4553450;3271950;32;11;–;9;7;–
CRS3035RES100mN3271900E4553500;4553550;3271950;41;–;4;32;5;–
CRS3035RES100mN3271900E4553600;4553650;3271950;26;7;3;6;10;–
CRS3035RES100mN3271900E4554300;4554350;3271950;225;6;57;153;6;3
CRS3035RES100mN3271900E4555800;4555850;3271950;32;10;3;17;–;–
CRS3035RES100mN3271900E4555900;4555950;3271950;419;146;29;202;24;14
CRS3035RES100mN3271900E4556000;4556050;3271950;376;67;54;116;106;37
CRS3035RES100mN3271900E4556100;4556150;3271950;306;53;44;129;58;22
CRS3035RES100mN3271900E4556200;4556250;3271950;431;70;59;208;64;31
CRS3035RES100mN3271900E4556300;4556350;3271950;461;76;65;233;65;21
CRS3035RES100mN3271900E4556400;4556450;3271950;204;38;28;101;30;3
CRS3035RES100mN3271900E4556500;4556550;3271950;305;39;57;180;20;10
CRS3035RES100mN3271900E4556900;4556950;3271950;187;57;15;99;7;–
CRS3035RES100mN3271900E4557000;4557050;3271950;242;50;39;107;37;4
CRS3035RES100mN3271900E4557100;4557150;3271950;121;36;8;50;23;8
CRS3035RES100mN3271900E4557200;4557250;3271950;20;3;–;13;4;–
CRS3035RES100mN3271900E4557800;4557850;3271950;8;3;3;4;–;–
CRS3035RES100mN3271900E4557900;4557950;3271950;218;23;56;72;41;26
CRS3035RES100mN3271900E4558000;4558050;3271950;259;39;47;113;41;20
CRS3035RES100mN3271900E4558100;4558150;3271950;287;42;45;114;50;31
CRS3035RES100mN3271900E4558200;4558250;3271950;90;10;30;33;10;3
CRS3035RES100mN3271900E4558300;4558350;3271950;93;16;16;39;18;8
CRS3035RES100mN3271900E4558400;4558450;3271950;210;30;27;99;32;20
CRS3035RES100mN3271900E4558500;4558550;3271950;211;26;31;87;44;20
CRS3035RES100mN3271900E4558600;4558650;3271950;158;20;28;57;24;25
CRS3035RES100mN3271900E4558700;4558750;3271950;147;28;25;44;36;17
CRS3035RES100mN3271900E4558800;4558850;3271950;176;22;26;76;29;28
CRS3035RES100mN3271900E4558900;4558950;3271950;6;–;3;3;–;–
CRS3035RES100mN3271900E4559000;4559050;3271950;86;12;20;29;10;15
CRS3035RES100mN3271900E4559100;4559150;3271950;134;14;36;46;24;21
CRS3035RES100mN3271900E4559200;4559250;3271950;156;11;25;61;29;31
CRS3035RES100mN3271900E4559300;4559350;3271950;78;3;3;12;13;48
CRS3035RES100mN3271900E4559400;4559450;3271950;3;–;–;–;3;–
CRS3035RES100mN3271900E4559600;4559650;3271950;68;11;5;16;14;16
CRS3035RES100mN3271900E4559700;4559750;3271950;197;17;19;48;33;75
CRS3035RES100mN3271900E4559800;4559850;3271950;245;30;17;47;39;114
CRS3035RES100mN3271900E4559900;4559950;3271950;21;4;3;13;3;–
CRS3035RES100mN3271900E4561400;4561450;3271950;27;4;3;3;11;4
CRS3035RES100mN3271900E4561500;4561550;3271950;32;7;–;6;4;7
CRS3035RES100mN3271900E4561900;4561950;3271950;13;–;–;3;3;3
CRS3035RES100mN3271900E4562000;4562050;3271950;36;7;4;10;5;10
CRS3035RES100mN3271900E4562100;4562150;3271950;30;8;4;11;5;3
CRS3035RES100mN3271900E4562200;4562250;3271950;37;6;–;7;13;11
CRS3035RES100mN3271900E4562300;4562350;3271950;23;3;–;5;13;5
CRS3035RES100mN3271900E4562500;4562550;3271950;3;–;–;–;–;–
CRS3035RES100mN3271900E4562600;4562650;3271950;44;12;8;12;7;5
CRS3035RES100mN3271900E4562700;4562750;3271950;33;–;5;11;11;4
CRS3035RES100mN3271900E4562800;4562850;3271950;59;17;3;22;4;8
CRS3035RES100mN3271900E4562900;4562950;3271950;76;27;3;22;20;4
CRS3035RES100mN3271900E4563000;4563050;3271950;14;6;–;3;–;3
CRS3035RES100mN3271900E4563100;4563150;3271950;17;–;–;3;3;12
CRS3035RES100mN3271900E4563200;4563250;3271950;62;15;4;15;28;3
CRS3035RES100mN3271900E4563300;4563350;3271950;98;11;–;12;43;27
CRS3035RES100mN3271900E4563400;4563450;3271950;36;4;–;10;16;7
CRS3035RES100mN3271900E4563500;4563550;3271950;73;10;8;11;30;15
CRS3035RES100mN3271900E4563600;4563650;3271950;53;12;–;15;9;14
CRS3035RES100mN3271900E4563700;4563750;3271950;183;68;15;81;13;3
CRS3035RES100mN3271900E4564000;4564050;3271950;9;–;3;3;4;–
CRS3035RES100mN3271900E4564100;4564150;3271950;15;3;–;3;9;–
CRS3035RES100mN3271900E4564200;4564250;3271950;10;–;–;3;4;7
CRS3035RES100mN3271900E4564300;4564350;3271950;22;7;3;3;10;3
CRS3035RES100mN3271900E4564400;4564450;3271950;20;–;3;–;6;13
CRS3035RES100mN3271900E4564500;4564550;3271950;16;5;–;7;3;–
CRS3035RES100mN3271900E4565200;4565250;3271950;6;3;–;3;3;–
CRS3035RES100mN3271900E4566400;4566450;3271950;65;24;–;40;–;–
CRS3035RES100mN3271900E4566500;4566550;3271950;72;27;–;34;8;–
CRS3035RES100mN3271900E4566600;4566650;3271950;69;28;5;33;3;–
CRS3035RES100mN3271900E4566700;4566750;3271950;21;4;–;7;3;–
CRS3035RES100mN3272000E4535100;4535150;3272050;10;3;–;–;3;5
CRS3035RES100mN3272000E4535200;4535250;3272050;32;4;3;7;15;3
CRS3035RES100mN3272000E4535300;4535350;3272050;20;5;3;5;4;3
CRS3035RES100mN3272000E4535400;4535450;3272050;43;11;4;9;17;6
CRS3035RES100mN3272000E4535500;4535550;3272050;66;3;3;13;13;34
CRS3035RES100mN3272000E4535600;4535650;3272050;181;25;23;48;42;40
CRS3035RES100mN3272000E4535700;4535750;3272050;84;22;4;32;11;18
CRS3035RES100mN3272000E4535800;4535850;3272050;33;–;3;3;9;18
CRS3035RES100mN3272000E4535900;4535950;3272050;89;15;7;17;16;32
CRS3035RES100mN3272000E4536000;4536050;3272050;151;20;20;40;25;41
CRS3035RES100mN3272000E4536100;4536150;3272050;145;16;25;38;37;33
CRS3035RES100mN3272000E4536300;4536350;3272050;32;5;3;6;4;17
CRS3035RES100mN3272000E4536400;4536450;3272050;46;14;3;13;6;12
CRS3035RES100mN3272000E4536500;4536550;3272050;34;4;4;7;8;10
CRS3035RES100mN3272000E4536600;4536650;3272050;42;8;9;5;13;9
CRS3035RES100mN3272000E4536700;4536750;3272050;42;7;8;7;12;11
CRS3035RES100mN3272000E4536800;4536850;3272050;19;–;–;4;8;11
CRS3035RES100mN3272000E4536900;4536950;3272050;122;18;6;19;40;39
CRS3035RES100mN3272000E4537000;4537050;3272050;15;–;–;4;3;5
CRS3035RES100mN3272000E4537100;4537150;3272050;36;–;6;9;6;14
CRS3035RES100mN3272000E4537200;4537250;3272050;51;8;7;9;10;19
CRS3035RES100mN3272000E4537300;4537350;3272050;45;14;7;11;10;6
CRS3035RES100mN3272000E4537400;4537450;3272050;78;17;7;18;11;22
CRS3035RES100mN3272000E4537500;4537550;3272050;65;–;6;10;13;38
CRS3035RES100mN3272000E4537800;4537850;3272050;50;3;9;15;13;12
CRS3035RES100mN3272000E4537900;4537950;3272050;255;40;30;68;59;62
CRS3035RES100mN3272000E4538000;4538050;3272050;92;10;8;20;38;12
CRS3035RES100mN3272000E4539100;4539150;3272050;9;–;–;–;5;–
CRS3035RES100mN3272000E4541900;4541950;3272050;87;13;8;15;14;35
CRS3035RES100mN3272000E4542000;4542050;3272050;96;12;10;11;24;42
CRS3035RES100mN3272000E4542100;4542150;3272050;58;3;8;14;12;24
CRS3035RES100mN3272000E4542200;4542250;3272050;66;5;4;10;11;34
CRS3035RES100mN3272000E4542300;4542350;3272050;106;22;11;22;25;23
CRS3035RES100mN3272000E4542400;4542450;3272050;138;17;16;27;34;40
CRS3035RES100mN3272000E4542500;4542550;3272050;80;4;7;18;10;40
CRS3035RES100mN3272000E4542600;4542650;3272050;129;16;14;45;20;32
CRS3035RES100mN3272000E4542700;4542750;3272050;135;19;24;31;44;17
CRS3035RES100mN3272000E4542800;4542850;3272050;47;3;5;7;15;16
CRS3035RES100mN3272000E4542900;4542950;3272050;79;15;9;17;16;24
CRS3035RES100mN3272000E4543000;4543050;3272050;34;7;–;9;10;9
CRS3035RES100mN3272000E4543100;4543150;3272050;27;3;3;8;5;13
CRS3035RES100mN3272000E4543200;4543250;3272050;59;13;12;18;6;8
CRS3035RES100mN3272000E4543300;4543350;3272050;68;10;11;17;17;15
CRS3035RES100mN3272000E4543400;4543450;3272050;303;54;33;92;61;61
CRS3035RES100mN3272000E4543500;4543550;3272050;250;44;31;57;56;57
CRS3035RES100mN3272000E4543600;4543650;3272050;175;12;21;53;34;55
CRS3035RES100mN3272000E4543700;4543750;3272050;164;7;19;24;36;79
CRS3035RES100mN3272000E4543800;4543850;3272050;151;10;17;32;37;57
CRS3035RES100mN3272000E4543900;4543950;3272050;50;3;7;10;13;19
CRS3035RES100mN3272000E4544100;4544150;3272050;167;22;28;56;34;27
CRS3035RES100mN3272000E4544200;4544250;3272050;313;37;30;77;81;86
CRS3035RES100mN3272000E4544300;4544350;3272050;238;27;26;56;57;74
CRS3035RES100mN3272000E4544400;4544450;3272050;271;38;34;71;65;62
CRS3035RES100mN3272000E4544500;4544550;3272050;214;21;25;53;47;68
CRS3035RES100mN3272000E4544600;4544650;3272050;388;58;65;89;91;82
CRS3035RES100mN3272000E4544700;4544750;3272050;386;18;42;73;81;174
CRS3035RES100mN3272000E4544900;4544950;3272050;349;52;47;122;67;58
CRS3035RES100mN3272000E4545000;4545050;3272050;472;110;94;134;96;37
CRS3035RES100mN3272000E4545100;4545150;3272050;56;4;10;16;9;16
CRS3035RES100mN3272000E4545200;4545250;3272050;3;–;–;–;–;–
CRS3035RES100mN3272000E4545300;4545350;3272050;81;19;12;21;20;12
CRS3035RES100mN3272000E4545400;4545450;3272050;140;12;29;42;28;32
CRS3035RES100mN3272000E4545500;4545550;3272050;105;4;18;30;14;41
CRS3035RES100mN3272000E4545600;4545650;3272050;128;7;13;33;31;42
CRS3035RES100mN3272000E4545700;4545750;3272050;81;11;8;13;21;26
CRS3035RES100mN3272000E4545800;4545850;3272050;123;14;39;33;16;20
CRS3035RES100mN3272000E4545900;4545950;3272050;176;13;79;37;20;28
CRS3035RES100mN3272000E4546000;4546050;3272050;134;14;38;32;25;23
CRS3035RES100mN3272000E4546200;4546250;3272050;30;–;9;12;3;4
CRS3035RES100mN3272000E4546300;4546350;3272050;91;10;17;15;21;16
CRS3035RES100mN3272000E4546400;4546450;3272050;22;7;3;5;4;–
CRS3035RES100mN3272000E4548000;4548050;3272050;3;–;3;–;–;–
CRS3035RES100mN3272000E4549900;4549950;3272050;62;5;15;21;14;–
CRS3035RES100mN3272000E4550000;4550050;3272050;151;16;37;50;27;20
CRS3035RES100mN3272000E4550300;4550350;3272050;31;10;3;20;4;–
CRS3035RES100mN3272000E4550500;4550550;3272050;16;5;3;3;6;3
CRS3035RES100mN3272000E4550900;4550950;3272050;89;14;20;29;25;14
CRS3035RES100mN3272000E4551000;4551050;3272050;23;3;7;6;4;4
CRS3035RES100mN3272000E4551100;4551150;3272050;120;17;21;45;26;9
CRS3035RES100mN3272000E4551200;4551250;3272050;58;7;12;20;11;9
CRS3035RES100mN3272000E4551300;4551350;3272050;112;26;12;64;7;–
CRS3035RES100mN3272000E4551400;4551450;3272050;365;96;49;187;27;11
CRS3035RES100mN3272000E4551500;4551550;3272050;215;34;41;110;22;9
CRS3035RES100mN3272000E4551600;4551650;3272050;86;9;33;35;10;4
CRS3035RES100mN3272000E4551700;4551750;3272050;5;–;–;–;–;3
CRS3035RES100mN3272000E4551800;4551850;3272050;281;54;44;150;31;9
CRS3035RES100mN3272000E4551900;4551950;3272050;272;54;24;139;39;20
CRS3035RES100mN3272000E4552000;4552050;3272050;343;56;49;132;71;36
CRS3035RES100mN3272000E4552100;4552150;3272050;209;19;45;106;31;18
CRS3035RES100mN3272000E4552200;4552250;3272050;14;3;–;–;7;3
CRS3035RES100mN3272000E4552300;4552350;3272050;99;7;6;23;17;48
CRS3035RES100mN3272000E4552400;4552450;3272050;123;4;13;28;23;56
CRS3035RES100mN3272000E4552500;4552550;3272050;84;7;7;17;22;31
CRS3035RES100mN3272000E4552600;4552650;3272050;94;–;7;29;19;35
CRS3035RES100mN3272000E4552700;4552750;3272050;231;12;22;62;41;93
CRS3035RES100mN3272000E4552800;4552850;3272050;397;68;48;166;42;73
CRS3035RES100mN3272000E4552900;4552950;3272050;203;24;34;69;38;36
CRS3035RES100mN3272000E4553000;4553050;3272050;206;38;14;64;27;64
CRS3035RES100mN3272000E4553100;4553150;3272050;334;40;31;85;78;104
CRS3035RES100mN3272000E4553400;4553450;3272050;174;21;44;73;25;10
CRS3035RES100mN3272000E4554000;4554050;3272050;242;18;67;132;14;9
CRS3035RES100mN3272000E4554200;4554250;3272050;5;–;3;–;–;–
CRS3035RES100mN3272000E4555100;4555150;3272050;58;6;9;34;10;–
CRS3035RES100mN3272000E4555400;4555450;3272050;40;–;5;28;5;–
CRS3035RES100mN3272000E4555500;4555550;3272050;131;12;20;74;17;6
CRS3035RES100mN3272000E4555600;4555650;3272050;94;4;43;32;11;6
CRS3035RES100mN3272000E4555700;4555750;3272050;19;–;5;5;9;–
CRS3035RES100mN3272000E4555800;4555850;3272050;183;19;50;62;45;7
CRS3035RES100mN3272000E4555900;4555950;3272050;46;11;3;22;7;3
CRS3035RES100mN3272000E4556000;4556050;3272050;352;52;57;95;107;44
CRS3035RES100mN3272000E4556100;4556150;3272050;113;24;16;24;34;14
CRS3035RES100mN3272000E4556200;4556250;3272050;120;22;19;60;13;5
CRS3035RES100mN3272000E4556300;4556350;3272050;291;48;62;156;21;5
CRS3035RES100mN3272000E4556400;4556450;3272050;179;20;47;85;12;15
CRS3035RES100mN3272000E4556500;4556550;3272050;285;36;73;137;28;11
CRS3035RES100mN3272000E4556900;4556950;3272050;55;17;4;33;–;3
CRS3035RES100mN3272000E4557000;4557050;3272050;80;10;8;23;23;8
CRS3035RES100mN3272000E4557200;4557250;3272050;94;–;77;20;3;–
CRS3035RES100mN3272000E4557500;4557550;3272050;10;–;6;–;–;–
CRS3035RES100mN3272000E4557900;4557950;3272050;114;23;18;40;23;7
CRS3035RES100mN3272000E4558000;4558050;3272050;238;61;34;97;33;12
CRS3035RES100mN3272000E4558100;4558150;3272050;99;13;21;49;14;8
CRS3035RES100mN3272000E4558200;4558250;3272050;231;22;44;113;34;5
CRS3035RES100mN3272000E4558300;4558350;3272050;79;13;19;29;16;6
CRS3035RES100mN3272000E4558400;4558450;3272050;234;23;32;111;43;24
CRS3035RES100mN3272000E4558500;4558550;3272050;112;29;16;47;18;5
CRS3035RES100mN3272000E4558600;4558650;3272050;189;26;26;72;42;23
CRS3035RES100mN3272000E4558700;4558750;3272050;237;35;37;108;39;20
CRS3035RES100mN3272000E4558800;4558850;3272050;153;20;22;63;24;23
CRS3035RES100mN3272000E4558900;4558950;3272050;69;4;10;36;13;7
CRS3035RES100mN3272000E4559000;4559050;3272050;13;–;3;12;–;3
CRS3035RES100mN3272000E4559100;4559150;3272050;158;13;46;54;28;17
CRS3035RES100mN3272000E4559200;4559250;3272050;148;27;18;49;22;34
CRS3035RES100mN3272000E4559300;4559350;3272050;217;14;25;70;46;61
CRS3035RES100mN3272000E4559500;4559550;3272050;17;7;3;9;–;–
CRS3035RES100mN3272000E4559600;4559650;3272050;83;4;8;21;12;42
CRS3035RES100mN3272000E4559700;4559750;3272050;232;31;12;49;41;97
CRS3035RES100mN3272000E4559800;4559850;3272050;121;14;11;26;14;61
CRS3035RES100mN3272000E4559900;4559950;3272050;92;14;21;34;18;9
CRS3035RES100mN3272000E4561400;4561450;3272050;24;–;–;5;6;11
CRS3035RES100mN3272000E4561500;4561550;3272050;21;8;3;4;7;5
CRS3035RES100mN3272000E4561600;4561650;3272050;3;–;–;–;–;–
CRS3035RES100mN3272000E4561900;4561950;3272050;3;–;–;–;–;–
CRS3035RES100mN3272000E4562000;4562050;3272050;6;3;–;–;–;3
CRS3035RES100mN3272000E4562100;4562150;3272050;25;5;–;3;14;4
CRS3035RES100mN3272000E4562200;4562250;3272050;41;9;–;8;20;5
CRS3035RES100mN3272000E4562300;4562350;3272050;63;13;6;13;20;10
CRS3035RES100mN3272000E4562400;4562450;3272050;30;10;–;13;6;–
CRS3035RES100mN3272000E4562600;4562650;3272050;20;–;–;3;–;12
CRS3035RES100mN3272000E4562700;4562750;3272050;17;–;3;7;3;3
CRS3035RES100mN3272000E4562800;4562850;3272050;67;13;3;19;17;15
CRS3035RES100mN3272000E4562900;4562950;3272050;40;14;–;13;8;6
CRS3035RES100mN3272000E4563000;4563050;3272050;25;5;–;6;9;3
CRS3035RES100mN3272000E4563100;4563150;3272050;32;3;3;4;7;16
CRS3035RES100mN3272000E4563200;4563250;3272050;88;26;5;41;12;10
CRS3035RES100mN3272000E4563300;4563350;3272050;84;8;3;7;27;31
CRS3035RES100mN3272000E4563400;4563450;3272050;42;4;3;7;14;12
CRS3035RES100mN3272000E4563500;4563550;3272050;76;11;7;13;31;14
CRS3035RES100mN3272000E4563600;4563650;3272050;46;12;4;14;7;12
CRS3035RES100mN3272000E4563700;4563750;3272050;79;24;6;30;8;11
CRS3035RES100mN3272000E4563800;4563850;3272050;17;4;–;6;–;3
CRS3035RES100mN3272000E4564000;4564050;3272050;3;3;–;3;–;–
CRS3035RES100mN3272000E4564300;4564350;3272050;5;–;–;–;9;–
CRS3035RES100mN3272000E4564400;4564450;3272050;20;–;–;6;5;8
CRS3035RES100mN3272000E4564500;4564550;3272050;27;6;3;10;3;4
CRS3035RES100mN3272000E4564600;4564650;3272050;40;5;3;5;15;12
CRS3035RES100mN3272000E4564700;4564750;3272050;20;–;3;4;3;7
CRS3035RES100mN3272000E4566400;4566450;3272050;13;5;–;6;–;3
CRS3035RES100mN3272000E4566500;4566550;3272050;64;25;3;29;6;–
CRS3035RES100mN3272000E4566600;4566650;3272050;67;27;5;29;7;–
CRS3035RES100mN3272000E4566700;4566750;3272050;22;7;–;8;8;–
CRS3035RES100mN3272100E4535200;4535250;3272150;9;–;–;3;4;–
CRS3035RES100mN3272100E4535300;4535350;3272150;48;11;4;11;14;8
CRS3035RES100mN3272100E4535400;4535450;3272150;77;23;12;24;13;7
CRS3035RES100mN3272100E4535500;4535550;3272150;21;3;–;4;7;9
